reconstruction_error,anomaly
6.083079e-05,False
8.063198e-05,False
3.6749854e-05,False
0.0015398684,False
0.00013333636,False
0.023061391,True
0.00028345684,False
0.00041450842,False
0.0011502806,False
0.0016800587,False
0.000112955924,False
8.654024e-05,False
0.0012635193,False
0.00046214493,False
6.3249296e-05,False
0.0007996256,False
0.00045800523,False
0.0016586356,False
6.165946e-05,False
0.00014969922,False
0.0001070921,False
0.026033826,True
0.00040845328,False
0.026460188,True
0.0077060047,False
7.609229e-05,False
1.6967768e-05,False
0.0016451416,False
0.00031685364,False
0.0016542684,False
6.183544e-05,False
0.0009581009,False
0.00037734472,False
0.00093078415,False
0.00014187781,False
0.001521932,False
0.0010863047,False
3.118619e-05,False
0.000108301945,False
0.0008854463,False
0.0062370393,False
0.0011503312,False
7.6459444e-05,False
8.1486694e-05,False
0.009406216,False
0.012654763,False
5.653296e-05,False
0.0054561114,False
8.126061e-05,False
0.035129856,True
0.0013461062,False
7.695713e-05,False
0.0014630761,False
0.001204939,False
6.5421686e-05,False
8.188559e-05,False
0.0050392607,False
0.00054011546,False
0.0006119261,False
0.0013425199,False
0.026509939,True
0.0005261239,False
0.006641538,False
1.9422787e-05,False
0.0003495611,False
0.0007688853,False
0.0004205749,False
9.492653e-05,False
7.8207566e-05,False
0.00017079247,False
5.458515e-05,False
0.00012502568,False
0.000570221,False
4.8300393e-05,False
0.0124601275,False
0.0009162157,False
0.00072574173,False
0.0020919857,False
0.00053432776,False
0.00010507461,False
3.518632e-05,False
8.204237e-05,False
0.0005083394,False
0.0013808426,False
4.857376e-05,False
0.0009363681,False
9.7582175e-05,False
0.0001707718,False
0.00055151153,False
8.416904e-05,False
0.0011118313,False
0.00010044355,False
0.000525959,False
4.757912e-05,False
0.0018742993,False
0.024531065,True
9.239473e-05,False
0.00010286525,False
0.0021856125,False
5.5269003e-05,False
8.9616486e-05,False
7.084473e-05,False
0.00086140423,False
0.025375377,True
8.1514234e-05,False
2.4075372e-05,False
0.000105428444,False
0.00048660638,False
0.000100483674,False
1.4132235e-05,False
0.0008324464,False
0.0018356072,False
0.00031978174,False
0.025181396,True
0.00018405479,False
0.005129415,False
2.40814e-05,False
0.00036080368,False
0.00015926307,False
4.420395e-05,False
3.8268823e-05,False
0.0007003523,False
8.983969e-05,False
0.0006046135,False
0.00011935974,False
4.7876205e-05,False
7.0215654e-05,False
0.00014411529,False
0.00014209647,False
0.0009210563,False
2.5389443e-05,False
0.00018759255,False
0.0005675486,False
0.005237761,False
0.026954096,True
3.2623655e-05,False
0.00010061183,False
7.071069e-05,False
0.0011647574,False
0.0018086242,False
0.00018207809,False
0.004503897,False
0.0111972075,False
0.0002555833,False
0.0001725502,False
4.8482405e-05,False
0.00013980443,False
3.2449174e-05,False
1.4203988e-05,False
3.9265095e-05,False
0.00010186541,False
0.0008521079,False
4.2502394e-05,False
2.2542194e-05,False
0.0024697573,False
9.1222864e-05,False
0.0010567267,False
0.009070966,False
0.0008322137,False
0.0007706382,False
0.0012469405,False
0.0009079888,False
0.017069675,False
6.7290653e-06,False
6.334382e-05,False
3.7100774e-05,False
8.481014e-05,False
5.7977988e-05,False
0.00010851681,False
0.00036699383,False
0.0008658608,False
0.012293854,False
0.005379208,False
0.00010953074,False
1.5818432e-05,False
7.414278e-05,False
0.00022237119,False
0.00044522533,False
0.001111575,False
9.564593e-05,False
0.00032601232,False
0.00011994324,False
9.10167e-05,False
0.00011693048,False
0.00012723453,False
0.0066366843,False
0.000100689394,False
0.00046071174,False
4.8099926e-05,False
3.1711847e-05,False
0.00015415312,False
0.00018568194,False
0.00020299775,False
6.800901e-05,False
0.000825662,False
0.0011709768,False
0.074608855,True
0.001747473,False
9.711005e-05,False
8.452111e-05,False
7.3575706e-05,False
6.519619e-05,False
4.861365e-05,False
0.00011981506,False
0.00087630295,False
0.0007058453,False
0.00052270177,False
0.0001900923,False
8.458756e-05,False
6.013538e-05,False
1.5575797e-05,False
2.8695875e-05,False
0.00027679553,False
0.024493959,True
0.027269172,True
8.203494e-05,False
0.00014165061,False
0.002447254,False
0.00020416213,False
3.7522153e-05,False
0.0011170475,False
0.00015736528,False
0.00017283663,False
0.003511902,False
0.00012029776,False
9.272526e-05,False
0.00020957386,False
0.04518297,True
0.00025038735,False
0.00012977848,False
6.271295e-05,False
2.9092567e-05,False
1.1680412e-05,False
7.12093e-05,False
0.00010679689,False
0.00018145215,False
8.6660126e-05,False
7.975612e-05,False
0.0004607746,False
0.0018940794,False
8.387839e-05,False
0.0003378618,False
0.0021041573,False
0.005344951,False
0.0012631834,False
0.0004155475,False
0.00018436449,False
0.0027687547,False
0.00011882063,False
3.391873e-05,False
0.002112649,False
0.0017201046,False
0.00012861159,False
0.001556992,False
0.00015498012,False
0.0005386711,False
7.618083e-05,False
0.0029838637,False
0.00052052975,False
0.00090656755,False
3.382995e-05,False
7.768983e-05,False
7.82315e-05,False
0.00011318536,False
0.0011170494,False
0.008084994,False
0.00010058254,False
4.3031585e-05,False
0.00014547168,False
0.00046000542,False
1.5523257e-05,False
5.3295316e-05,False
0.00049291604,False
0.0052273087,False
0.0004619228,False
0.00011643901,False
0.00015269865,False
0.00017629183,False
0.0005683774,False
7.917317e-05,False
0.00011427185,False
0.0014410485,False
0.00012644993,False
5.1569717e-05,False
9.132523e-05,False
0.0005082512,False
2.2672994e-05,False
8.102203e-05,False
0.03408218,True
0.00014121778,False
0.007968515,False
8.869876e-05,False
5.491246e-05,False
7.2851275e-05,False
7.829865e-05,False
0.0009834102,False
0.00056154083,False
0.022026716,True
0.0028428882,False
0.00011981483,False
5.407544e-05,False
0.0016663583,False
0.00040509083,False
0.00085296354,False
2.8036737e-05,False
0.0018874864,False
0.003502402,False
0.0015913498,False
0.0004788724,False
0.0010058128,False
0.0005763841,False
0.018694717,False
0.000516679,False
0.0005329096,False
0.0004347136,False
0.0011121046,False
0.0022410913,False
0.00091711193,False
0.0010228212,False
5.3097512e-05,False
0.0003674096,False
3.101301e-05,False
3.972014e-05,False
0.0031243737,False
0.009212936,False
0.0017405172,False
0.0007628366,False
0.0038584808,False
0.009085976,False
0.00025598978,False
0.0074998997,False
0.00953062,False
0.04946697,True
0.0022569415,False
0.00012260984,False
0.0022781594,False
0.0032482685,False
0.00010223393,False
5.6216373e-05,False
5.2257048e-05,False
8.53922e-05,False
2.8331597e-05,False
0.004170767,False
0.00016500715,False
5.2579242e-05,False
0.00024002988,False
3.466534e-05,False
0.00038116035,False
6.520928e-05,False
4.171949e-05,False
0.040558774,True
9.578287e-05,False
1.5678927e-05,False
6.578036e-05,False
0.00010013944,False
2.2501736e-05,False
0.0052401135,False
0.00018881976,False
6.732508e-05,False
0.0033087626,False
0.00021031617,False
0.0031543884,False
1.3354226e-05,False
0.0012965483,False
3.7256395e-05,False
0.00012894423,False
8.935558e-05,False
0.0018338808,False
0.005593291,False
0.0015441873,False
5.5669272e-05,False
0.0014964322,False
6.785536e-05,False
7.3391035e-05,False
0.0035226648,False
0.00014131128,False
0.0005774711,False
0.00021544394,False
0.021593997,True
8.358163e-06,False
0.0031544066,False
6.1438586e-05,False
6.7036635e-05,False
4.2365184e-05,False
2.0609452e-05,False
0.0010554863,False
0.00448413,False
0.000114597235,False
8.9765126e-05,False
0.0003096914,False
0.004252324,False
0.00094941515,False
8.543866e-05,False
0.0115711065,False
0.05285394,True
0.0033144678,False
0.00025943195,False
5.6673e-05,False
7.362288e-05,False
0.0037044985,False
3.69181e-05,False
0.0020598324,False
0.0039550997,False
0.0008637863,False
0.0011370151,False
0.0006467641,False
6.909624e-05,False
4.1649877e-05,False
0.00012272567,False
0.00014287813,False
5.9123304e-05,False
7.8723e-05,False
0.0008756962,False
7.167615e-05,False
0.00037943322,False
0.027925814,True
0.00052562694,False
2.9022456e-05,False
0.00080269465,False
0.002073991,False
3.9070335e-05,False
0.00014695071,False
0.00014494006,False
0.000417466,False
5.147855e-05,False
4.6003395e-05,False
0.0019455898,False
7.668501e-05,False
6.394211e-05,False
0.0013300923,False
0.0002087698,False
0.0032897159,False
0.0011971527,False
0.00015979106,False
8.796089e-05,False
0.00053366664,False
7.615844e-05,False
0.00016568905,False
4.160247e-05,False
0.00010178281,False
0.00026008466,False
0.0005074644,False
0.00015887771,False
4.3093503e-05,False
9.000494e-05,False
0.0005910451,False
0.00012508723,False
0.0054934025,False
0.000499077,False
0.027232781,True
0.0001661003,False
0.00010492458,False
0.0014271126,False
0.002284594,False
0.0014040504,False
5.405215e-05,False
0.0018638852,False
7.464548e-05,False
0.0006812843,False
0.004314477,False
6.9848305e-05,False
9.095258e-05,False
0.00018869064,False
4.5249653e-05,False
0.022554127,True
0.0008159427,False
0.024578873,True
0.00028671883,False
3.4267177e-05,False
0.00019220586,False
0.024666775,True
0.00063405384,False
8.8887165e-05,False
0.00011245007,False
0.017510928,False
0.000110832836,False
7.464545e-05,False
0.00082477817,False
0.00060136174,False
7.464576e-05,False
0.00020267413,False
4.9499784e-05,False
0.00012414274,False
0.0052237934,False
0.00010625524,False
6.378051e-05,False
0.007938297,False
8.95369e-05,False
8.418522e-05,False
0.000107802975,False
2.9142515e-05,False
4.5071713e-05,False
0.00034076566,False
0.00011304705,False
0.00017704694,False
0.0001453435,False
0.00029361487,False
3.861632e-05,False
0.013015739,False
0.0006353585,False
0.00020124626,False
3.9864495e-05,False
0.00018193264,False
8.021457e-05,False
7.039886e-05,False
0.00038134458,False
2.6111991e-05,False
0.0067601246,False
0.00019501483,False
8.6023174e-05,False
5.7297737e-05,False
0.0009097995,False
0.00032938222,False
0.00062952493,False
0.026560612,True
3.557742e-05,False
0.00037678226,False
2.8716719e-05,False
3.1663785e-05,False
3.6784026e-05,False
8.3021725e-05,False
0.00031770315,False
0.0020328872,False
0.00022330796,False
0.00023886711,False
7.709216e-05,False
0.034364294,True
0.01378136,False
0.0008682529,False
0.00080706633,False
7.661374e-05,False
0.0002568383,False
0.018117283,False
0.011070396,False
0.00060278643,False
0.0001453882,False
9.6460644e-05,False
0.00032993528,False
0.00046126827,False
4.0842442e-05,False
0.018572062,False
0.00058260193,False
0.0002748659,False
0.004183253,False
7.900904e-05,False
0.0001762187,False
6.4100284e-05,False
0.00018251437,False
0.025520725,True
0.00011041726,False
6.158244e-05,False
0.00015763323,False
0.0009417501,False
0.00017447058,False
4.977758e-05,False
7.14237e-05,False
3.0044566e-05,False
9.423833e-05,False
0.00052947196,False
0.00014882578,False
0.00073574967,False
0.003378223,False
0.0011145923,False
0.0022507266,False
4.29395e-05,False
6.781927e-05,False
2.750598e-05,False
7.3575684e-05,False
9.617533e-05,False
5.3274387e-05,False
7.170823e-05,False
4.2470358e-05,False
6.5495384e-05,False
0.0013004107,False
0.0004082681,False
0.0001058955,False
0.0035637838,False
7.3181116e-05,False
0.0001617502,False
0.018861726,True
0.00021281319,False
0.0018475596,False
0.00023776677,False
0.0015706935,False
0.00047016912,False
0.00037602676,False
7.9172976e-05,False
0.00016403114,False
6.358112e-05,False
0.0003982716,False
0.0015454788,False
9.47483e-05,False
0.00081044156,False
5.5126096e-05,False
0.0011057798,False
0.0052865394,False
0.0067560417,False
0.00062573614,False
7.609186e-05,False
0.00070483435,False
4.4931585e-05,False
0.0016542657,False
0.00084744487,False
0.00042009953,False
5.2261916e-05,False
9.673706e-05,False
0.0006114022,False
0.0003616626,False
8.231742e-05,False
5.8878868e-05,False
0.00029348134,False
0.0006900673,False
3.412198e-05,False
4.2764153e-05,False
4.556072e-05,False
0.00010914846,False
0.00015199387,False
0.0002292384,False
0.0005354427,False
0.011697258,False
0.0034844417,False
1.2605778e-05,False
0.026384953,True
0.0002575972,False
0.0004546148,False
9.0093425e-05,False
0.00013971067,False
0.0005761712,False
0.00015373155,False
8.051626e-05,False
0.00030072633,False
0.0008993617,False
0.00054212083,False
5.7559417e-05,False
0.00011661702,False
0.000109504406,False
0.00049031444,False
0.00014447687,False
0.0017476782,False
7.801502e-05,False
9.904281e-05,False
0.00011864935,False
0.000451357,False
0.0016595239,False
6.716393e-05,False
7.405918e-05,False
0.00016020027,False
0.0016062487,False
3.461298e-05,False
0.00032972966,False
2.8123264e-05,False
0.004909627,False
4.533358e-05,False
0.024976565,True
0.0006192234,False
0.0027044753,False
9.314037e-05,False
0.00030863876,False
0.0010020168,False
0.00045589716,False
8.5906686e-05,False
0.00032848134,False
9.97755e-05,False
0.00052652205,False
0.003390894,False
0.0014271524,False
6.350064e-05,False
0.0003835458,False
0.0005060183,False
0.00048447345,False
0.0028599885,False
0.0006687344,False
0.0027771592,False
0.0002447889,False
0.00033237267,False
0.00010279515,False
0.0002100198,False
0.00033113838,False
0.00019405117,False
2.9722969e-05,False
6.985042e-05,False
0.00010341122,False
0.00054191786,False
0.002433968,False
0.00010989422,False
0.0017939998,False
0.0002465796,False
8.479986e-05,False
0.024495907,True
0.00044478793,False
9.6213094e-05,False
0.0039636684,False
7.609215e-05,False
8.714084e-05,False
0.00011981481,False
7.9172976e-05,False
0.000114469825,False
0.00021359345,False
0.00017599805,False
1.6983262e-05,False
8.146317e-05,False
0.0067382464,False
0.00019352487,False
7.1527575e-05,False
9.009115e-05,False
0.025296979,True
0.0001014027,False
0.008343801,False
8.034202e-05,False
0.0003740343,False
2.2782151e-05,False
0.000176234,False
0.00238503,False
0.0009107932,False
0.02781315,True
6.992069e-05,False
7.550689e-05,False
0.0016369146,False
2.5332793e-05,False
0.0003877846,False
0.0007666364,False
9.77471e-05,False
0.00010300664,False
0.00013556409,False
6.89295e-05,False
0.00020927275,False
0.0010021507,False
0.0003000548,False
0.0009076438,False
0.00059262034,False
0.000469501,False
4.390533e-05,False
0.0061505493,False
0.00056277413,False
0.015066497,False
0.00012202261,False
0.028493658,True
0.0019111753,False
0.00012065753,False
0.00013356257,False
2.2847813e-05,False
6.395266e-05,False
0.00020266151,False
0.0017588829,False
6.75685e-05,False
0.00037123956,False
0.0022429423,False
6.1393264e-05,False
0.0001411587,False
0.0022667684,False
0.00022583852,False
2.3145212e-05,False
0.00017387189,False
0.0004626174,False
6.161728e-05,False
0.0010173537,False
7.035525e-05,False
0.0012478055,False
0.00015608063,False
0.0033172471,False
5.5895904e-05,False
0.00051666104,False
0.0007700606,False
0.028060492,True
0.0005983889,False
0.00073747366,False
3.3271972e-05,False
2.9251907e-05,False
8.018969e-05,False
8.188482e-05,False
0.00039317174,False
0.0003668715,False
0.00017228436,False
3.887062e-05,False
0.0004209956,False
0.0011426338,False
0.00037586206,False
7.764206e-05,False
0.000509826,False
0.026059512,True
0.040432297,True
9.756799e-05,False
0.00012706239,False
0.0006060554,False
0.0021267217,False
2.5871388e-05,False
8.442705e-05,False
0.00075867726,False
0.02665346,True
0.00013552407,False
6.414256e-05,False
5.7302746e-05,False
7.940976e-06,False
0.0008457757,False
3.347458e-05,False
8.722202e-05,False
0.00024814505,False
6.6412435e-06,False
8.508339e-05,False
0.013065587,False
3.0467128e-05,False
0.00015658916,False
0.00055918895,False
0.0004450763,False
5.7170408e-05,False
2.2871238e-05,False
0.019965934,True
0.0017980007,False
0.024935173,True
0.00025389134,False
0.0014374725,False
0.00015856615,False
0.0005129231,False
3.969699e-05,False
0.00035476303,False
0.005994041,False
3.62666e-05,False
0.0002040018,False
0.024483478,True
9.860848e-05,False
3.6988968e-05,False
0.0136982305,False
8.354379e-05,False
0.025806675,True
0.00016517394,False
7.5881694e-06,False
8.442783e-05,False
2.6486434e-05,False
0.00015645586,False
4.135652e-05,False
4.9845275e-05,False
0.0070689414,False
0.00010062787,False
8.003554e-05,False
0.0009037338,False
0.00052213494,False
0.0002809573,False
0.0008966171,False
7.357521e-05,False
4.0641942e-05,False
0.0004813697,False
0.00041093508,False
0.00064794545,False
